"","researcher","hourdate_HOBO","hour_ELITECH","intensity","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","temp.Larrea tridentata","temp.square","temp.triangle","temp.open","temp.NA"
"174","ng","2005-02-23 19:00","",368,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.931,25.319,25.125,28.06,NA
"175","ng","2005-02-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.855,16.427,18.045,17.284,NA
"176","ng","2005-02-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.331,16.999,18.236,17.379,NA
"177","ng","2005-02-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.808,14.996,16.903,15.378,NA
"178","ng","2005-02-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.473,13.365,15.569,13.75,NA
"179","ng","2005-03-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.134,12.497,14.23,12.787,NA
"180","ng","2005-03-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,12.69,10.357,12.787,10.944,NA
"181","ng","2005-03-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11.722,9.472,11.819,10.161,NA
"182","ng","2005-03-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10.846,9.275,10.748,9.669,NA
"183","ng","2005-03-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10.063,8.68,10.161,8.978,NA
"184","ng","2005-03-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,9.176,8.182,9.176,8.481,NA
"185","ng","2005-03-23 6:00","",128,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,9.373,8.779,9.275,9.176,NA
"186","ng","2005-03-23 7:00","",2944,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.282,13.654,15.569,13.654,NA
"187","ng","2005-03-23 8:00","",6656,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.781,18.045,19.758,17.95,NA
"188","ng","2005-03-23 9:00","",6912,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.06,22.621,21.951,20.805,NA
"189","ng","2005-03-23 10:00","",3200,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.292,29.953,25.125,25.708,NA
"190","ng","2005-03-23 11:00","",3840,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.075,33.953,26.683,27.862,NA
"191","ng","2005-03-23 12:00","",4096,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.953,39.502,29.752,33.743,NA
"192","ng","2005-03-23 13:00","",20480,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,33.848,41.341,29.752,39.276,NA
"193","ng","2005-03-23 14:00","",7424,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,29.152,42.758,31.472,36.728,NA
"194","ng","2005-03-23 15:00","",1664,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.862,41.575,31.574,44.58,NA
"195","ng","2005-03-23 16:00","",1920,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.258,39.957,30.558,43.359,NA
"196","ng","2005-03-23 17:00","",1088,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.097,32.086,27.764,33.743,NA
"197","ng","2005-03-23 18:00","",800,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.097,33.953,28.655,38.157,NA
"198","ng","2005-03-23 19:00","",352,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.835,25.416,24.835,27.764,NA
"199","ng","2005-03-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.805,19.662,20.71,20.043,NA
"200","ng","2005-03-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.711,17.665,18.521,18.045,NA
"201","ng","2005-03-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.951,13.75,16.046,14.421,NA
"202","ng","2005-03-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.569,13.942,15.569,14.325,NA
"203","ng","2005-04-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.804,13.173,14.709,13.558,NA
"204","ng","2005-04-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.325,12.98,14.23,13.269,NA
"205","ng","2005-04-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.654,12.497,13.558,12.69,NA
"206","ng","2005-04-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.076,10.944,13.076,11.528,NA
"207","ng","2005-04-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11.722,10.161,11.916,10.651,NA
"208","ng","2005-04-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10.259,9.176,10.259,9.669,NA
"209","ng","2005-04-23 6:00","",119,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,9.866,8.879,9.965,9.176,NA
"210","ng","2005-04-23 7:00","",1536,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,12.98,11.819,12.883,12.207,NA
"211","ng","2005-04-23 8:00","",6912,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.272,17.665,20.138,17.284,NA
"212","ng","2005-04-23 9:00","",11264,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,31.268,21.951,22.142,19.377,NA
"213","ng","2005-04-23 10:00","",3584,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.468,29.152,24.351,25.708,NA
"214","ng","2005-04-23 11:00","",2048,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,22.908,24.545,21.76,23.773,NA
"215","ng","2005-04-23 12:00","",2688,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,21.187,22.717,20.329,22.333,NA
"216","ng","2005-04-23 13:00","",21504,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.558,37.604,26.585,36.079,NA
"217","ng","2005-04-23 14:00","",2176,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,23.292,28.159,23.004,27.173,NA
"218","ng","2005-04-23 15:00","",2048,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,22.046,35.971,26.39,39.843,NA
"219","ng","2005-04-23 16:00","",3328,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.377,20.996,19.948,22.238,NA
"220","ng","2005-04-23 17:00","",768,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.805,22.238,21.091,22.908,NA
"221","ng","2005-04-23 18:00","",992,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,21.091,27.468,23.388,30.963,NA
"222","ng","2005-04-23 19:00","",320,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.996,21.473,21.187,21.951,NA
"223","ng","2005-04-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.045,17.189,18.045,17.475,NA
"224","ng","2005-04-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.808,15.76,16.713,16.141,NA
"225","ng","2005-04-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.76,14.9,15.664,15.091,NA
"226","ng","2005-04-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.709,13.75,14.517,13.942,NA
"227","ng","2005-05-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.325,13.365,14.134,13.558,NA
"228","ng","2005-05-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.134,13.076,14.038,13.461,NA
"229","ng","2005-05-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.942,12.594,13.846,12.883,NA
"230","ng","2005-05-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,12.787,11.528,12.69,11.916,NA
"231","ng","2005-05-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11.916,11.139,12.013,11.431,NA
"232","ng","2005-05-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10.748,9.965,10.748,10.455,NA
"233","ng","2005-05-23 6:00","",54,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11.916,10.846,11.916,11.236,NA
"234","ng","2005-05-23 7:00","",3072,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.758,14.038,15.569,13.942,NA
"235","ng","2005-05-23 8:00","",6912,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,23.1,17.189,18.331,17.284,NA
"236","ng","2005-05-23 9:00","",11264,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.764,21.282,21.569,19.662,NA
"237","ng","2005-05-23 10:00","",3456,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,25.319,26.292,23.484,24.255,NA
"238","ng","2005-05-23 11:00","",3200,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.195,32.291,25.416,29.252,NA
"239","ng","2005-05-23 12:00","",11264,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.567,37.055,28.258,33.848,NA
"240","ng","2005-05-23 13:00","",15360,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,32.911,42.046,29.552,40.992,NA
"241","ng","2005-05-23 14:00","",3456,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.76,44.211,32.188,37.604,NA
"242","ng","2005-05-23 15:00","",1792,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.468,42.758,31.37,45.326,NA
"243","ng","2005-05-23 16:00","",1728,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.456,41.225,31.166,44.828,NA
"244","ng","2005-05-23 17:00","",1344,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,25.222,34.903,29.853,38.157,NA
"245","ng","2005-05-23 18:00","",800,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.158,30.054,26.488,33.848,NA
"246","ng","2005-05-23 19:00","",432,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.545,24.931,24.062,27.567,NA
"247","ng","2005-05-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.758,18.616,20.043,19.092,NA
"248","ng","2005-05-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.711,17.76,18.806,18.045,NA
"249","ng","2005-05-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.094,16.141,17.284,16.332,NA
"250","ng","2005-05-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.141,14.804,16.237,15.091,NA
"251","ng","2005-06-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.569,14.421,15.473,14.613,NA
"252","ng","2005-06-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.091,14.038,15.091,14.325,NA
"253","ng","2005-06-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.23,13.076,14.23,13.558,NA
"254","ng","2005-06-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.038,13.173,13.942,13.365,NA
"255","ng","2005-06-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.846,12.883,13.75,12.98,NA
"256","ng","2005-06-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.173,12.401,13.173,12.497,NA
"257","ng","2005-06-23 6:00","",136,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.558,12.883,13.461,12.98,NA
"258","ng","2005-06-23 7:00","",2944,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.806,15.569,16.332,15.569,NA
"259","ng","2005-06-23 8:00","",3968,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.138,18.14,18.045,18.331,NA
"260","ng","2005-06-23 9:00","",11264,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.258,22.238,22.238,20.805,NA
"261","ng","2005-06-23 10:00","",6656,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,25.416,26.195,23.773,25.028,NA
"262","ng","2005-06-23 11:00","",5120,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.37,33.118,26.977,31.37,NA
"263","ng","2005-06-23 12:00","",4096,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.159,35.649,28.06,34.163,NA
"264","ng","2005-06-23 13:00","",18432,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,33.326,40.185,29.953,38.938,NA
"265","ng","2005-06-23 14:00","",4096,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.457,40.415,32.704,38.157,NA
"266","ng","2005-06-23 15:00","",2560,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,29.752,43.238,33.43,45.326,NA
"267","ng","2005-06-23 16:00","",3328,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,29.953,36.079,31.472,36.511,NA
"268","ng","2005-06-23 17:00","",1536,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.173,30.054,27.665,30.356,NA
"269","ng","2005-06-23 18:00","",704,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.835,25.416,24.931,25.61,NA
"270","ng","2005-06-23 19:00","",128,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,22.142,21.664,22.046,21.76,NA
"271","ng","2005-06-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.71,20.043,20.71,20.234,NA
"272","ng","2005-06-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.853,19.092,19.853,19.187,NA
"273","ng","2005-06-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.092,18.426,19.092,18.521,NA
"274","ng","2005-06-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.331,17.379,18.331,17.379,NA
"275","ng","2005-07-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.379,16.427,17.379,16.237,NA
"276","ng","2005-07-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.903,15.855,16.903,15.664,NA
"277","ng","2005-07-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.141,15.282,16.141,15.091,NA
"278","ng","2005-07-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.473,14.613,15.378,14.421,NA
"279","ng","2005-07-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.804,14.23,14.709,14.038,NA
"280","ng","2005-07-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.269,13.076,13.365,12.787,NA
"281","ng","2005-07-23 6:00","",85,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.269,11.334,13.269,10.846,NA
"282","ng","2005-07-23 7:00","",3072,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,25.319,16.618,19.187,17.855,NA
"283","ng","2005-07-23 8:00","",6656,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.953,20.234,21.855,20.424,NA
"284","ng","2005-07-23 9:00","",10752,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,34.268,24.545,24.931,24.255,NA
"285","ng","2005-07-23 10:00","",8192,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.154,29.752,27.567,28.754,NA
"286","ng","2005-07-23 11:00","",3200,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,29.752,34.585,28.754,31.88,NA
"287","ng","2005-07-23 12:00","",4864,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.659,40.071,30.963,38.046,NA
"288","ng","2005-07-23 13:00","",3968,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,33.118,44.089,31.778,42.52,NA
"289","ng","2005-07-23 14:00","",7680,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,34.268,46.85,35.328,43.844,NA
"290","ng","2005-07-23 15:00","",1664,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,29.152,47.238,36.403,47.499,NA
"291","ng","2005-07-23 16:00","",11776,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,35.756,45.956,35.542,47.76,NA
"292","ng","2005-07-23 17:00","",896,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.655,43.844,34.374,47.368,NA
"293","ng","2005-07-23 18:00","",608,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.258,37.165,31.574,40.761,NA
"294","ng","2005-07-23 19:00","",416,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,27.961,29.853,28.655,32.704,NA
"295","ng","2005-07-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,23.966,22.717,24.255,22.717,NA
"296","ng","2005-07-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,23.292,22.333,23.484,22.333,NA
"297","ng","2005-07-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,21.282,20.234,21.569,20.234,NA
"298","ng","2005-07-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.424,18.996,20.71,18.996,NA
"299","ng","2005-08-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.187,17.665,19.282,17.189,NA
"300","ng","2005-08-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.711,18.236,18.806,17.95,NA
"301","ng","2005-08-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.331,17.475,18.426,17.284,NA
"302","ng","2005-08-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.475,16.618,17.475,16.332,NA
"303","ng","2005-08-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.999,15.951,17.094,15.76,NA
"304","ng","2005-08-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.713,15.664,16.713,15.569,NA
"305","ng","2005-08-23 6:00","",168,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.046,14.996,16.046,14.804,NA
"306","ng","2005-08-23 7:00","",3200,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,22.717,18.521,19.472,19.282,NA
"307","ng","2005-08-23 8:00","",6912,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.781,21.473,22.429,20.996,NA
"308","ng","2005-08-23 9:00","",10752,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.356,25.125,24.738,25.708,NA
"309","ng","2005-08-23 10:00","",4096,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.054,30.154,27.272,29.652,NA
"310","ng","2005-08-23 11:00","",3072,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,28.853,35.009,29.452,33.639,NA
"311","ng","2005-08-23 12:00","",2816,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,31.37,40.876,31.88,35.971,NA
"312","ng","2005-08-23 13:00","",2944,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,35.328,46.722,34.163,38.157,NA
"313","ng","2005-08-23 14:00","",18432,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,38.49,47.892,37.824,37.935,NA
"314","ng","2005-08-23 15:00","",1856,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,33.326,48.288,38.268,49.09,NA
"315","ng","2005-08-23 16:00","",6400,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,35.864,48.554,38.046,52.727,NA
"316","ng","2005-08-23 17:00","",992,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,32.188,43.601,35.971,48.821,NA
"317","ng","2005-08-23 18:00","",704,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,31.268,38.268,34.163,42.046,NA
"318","ng","2005-08-23 19:00","",400,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,29.352,28.456,29.652,32.704,NA
"319","ng","2005-08-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.931,23.966,25.222,24.641,NA
"320","ng","2005-08-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,22.908,20.805,23.196,21.569,NA
"321","ng","2005-08-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,21.187,19.758,21.473,20.234,NA
"322","ng","2005-08-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.424,19.092,20.519,19.758,NA
"323","ng","2005-09-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.189,16.046,17.379,16.237,NA
"324","ng","2005-09-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.855,16.808,18.14,16.999,NA
"325","ng","2005-09-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.76,16.618,17.76,16.999,NA
"326","ng","2005-09-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,17.189,15.855,17.284,16.237,NA
"327","ng","2005-09-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.046,13.846,16.237,14.134,NA
"328","ng","2005-09-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,13.558,11.916,13.654,11.819,NA
"329","ng","2005-09-23 6:00","",240,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11.334,9.571,11.139,10.063,NA
"330","ng","2005-09-23 7:00","",3072,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,21.664,16.141,18.901,16.808,NA
"331","ng","2005-09-23 8:00","",6912,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.488,22.142,24.448,21.951,NA
"332","ng","2005-09-23 9:00","",10752,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,37.274,27.468,27.567,25.61,NA
"333","ng","2005-09-23 10:00","",7168,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,32.394,31.983,28.655,29.152,NA
"334","ng","2005-09-23 11:00","",3584,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,32.291,36.837,30.862,32.188,NA
"335","ng","2005-09-23 12:00","",5120,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,33.743,43.238,32.704,35.435,NA
"336","ng","2005-09-23 13:00","",20480,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,35.328,45.829,34.374,37.384,NA
"337","ng","2005-09-23 14:00","",3456,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,36.511,46.722,36.511,37.384,NA
"338","ng","2005-09-23 15:00","",2176,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,32.086,47.629,37.165,48.023,NA
"339","ng","2005-09-23 16:00","",1984,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,32.188,39.389,34.691,40.071,NA
"340","ng","2005-09-23 17:00","",1088,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.255,32.291,30.862,32.911,NA
"341","ng","2005-09-23 18:00","",1024,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,30.154,33.118,31.166,35.115,NA
"342","ng","2005-09-23 19:00","",248,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,26.879,26.488,26.977,26.879,NA
"343","ng","2005-09-23 20:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,24.448,23.677,24.545,24.062,NA
"344","ng","2005-09-23 21:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,22.046,20.615,22.142,21.282,NA
"345","ng","2005-09-23 22:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.329,18.806,20.71,19.377,NA
"346","ng","2005-09-23 23:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20.805,19.758,20.71,20.043,NA
"347","ng","2005-10-23 0:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,19.662,18.236,19.567,18.616,NA
"348","ng","2005-10-23 1:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18.045,17.189,17.855,17.475,NA
"349","ng","2005-10-23 2:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.999,16.046,16.999,16.427,NA
"350","ng","2005-10-23 3:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,16.618,15.664,16.618,15.855,NA
"351","ng","2005-10-23 4:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15.855,14.804,15.76,14.996,NA
"352","ng","2005-10-23 5:00","",0,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14.804,13.461,14.709,13.846,NA
