"","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Larrea tridentata","intensity.square","intensity.triangle","intensity.open","intensity.NA"
"185","ng","2005-03-23 6:00","",9.373,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,128,72,87,184,NA
"186","ng","2005-03-23 7:00","",19.282,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2944,1024,1920,1984,NA
"187","ng","2005-03-23 8:00","",26.781,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6656,1152,2816,3072,NA
"188","ng","2005-03-23 9:00","",28.06,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6912,1856,2304,2432,NA
"189","ng","2005-03-23 10:00","",26.292,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3200,2432,1920,3200,NA
"190","ng","2005-03-23 11:00","",27.075,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3840,3200,2304,5888,NA
"191","ng","2005-03-23 12:00","",28.953,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,4096,3840,2688,6912,NA
"192","ng","2005-03-23 13:00","",33.848,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20480,3840,1984,7424,NA
"193","ng","2005-03-23 14:00","",29.152,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,7424,3840,2432,6656,NA
"194","ng","2005-03-23 15:00","",27.862,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1664,3584,1984,7424,NA
"195","ng","2005-03-23 16:00","",28.258,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1920,3200,1536,6912,NA
"196","ng","2005-03-23 17:00","",26.097,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1088,1856,1152,4352,NA
"197","ng","2005-03-23 18:00","",26.097,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,800,1728,1216,4352,NA
"198","ng","2005-03-23 19:00","",24.835,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,352,496,496,1152,NA
"199","ng","2005-03-23 20:00","",20.805,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"200","ng","2005-03-23 21:00","",18.711,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"201","ng","2005-03-23 22:00","",15.951,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"202","ng","2005-03-23 23:00","",15.569,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"203","ng","2005-04-23 0:00","",14.804,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"204","ng","2005-04-23 1:00","",14.325,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"205","ng","2005-04-23 2:00","",13.654,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"206","ng","2005-04-23 3:00","",13.076,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"207","ng","2005-04-23 4:00","",11.722,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"208","ng","2005-04-23 5:00","",10.259,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"209","ng","2005-04-23 6:00","",9.866,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,119,64,77,128,NA
"210","ng","2005-04-23 7:00","",12.98,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1536,384,896,704,NA
"211","ng","2005-04-23 8:00","",27.272,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6912,1152,2944,3072,NA
"212","ng","2005-04-23 9:00","",31.268,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11264,2048,3072,2048,NA
"213","ng","2005-04-23 10:00","",27.468,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3584,3200,3584,5120,NA
"214","ng","2005-04-23 11:00","",22.908,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2048,1152,1088,2176,NA
"215","ng","2005-04-23 12:00","",21.187,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2688,1536,1536,2944,NA
"216","ng","2005-04-23 13:00","",30.558,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,21504,4096,2304,4864,NA
"217","ng","2005-04-23 14:00","",23.292,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2176,1344,1216,2688,NA
"218","ng","2005-04-23 15:00","",22.046,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2048,3968,2560,8192,NA
"219","ng","2005-04-23 16:00","",19.377,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3328,800,1920,1792,NA
"220","ng","2005-04-23 17:00","",20.805,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,768,496,480,960,NA
"221","ng","2005-04-23 18:00","",21.091,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,992,1920,1408,4352,NA
"222","ng","2005-04-23 19:00","",20.996,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,320,272,256,576,NA
"223","ng","2005-04-23 20:00","",18.045,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"224","ng","2005-04-23 21:00","",16.808,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"225","ng","2005-04-23 22:00","",15.76,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"226","ng","2005-04-23 23:00","",14.709,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"227","ng","2005-05-23 0:00","",14.325,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"228","ng","2005-05-23 1:00","",14.134,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"229","ng","2005-05-23 2:00","",13.942,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"230","ng","2005-05-23 3:00","",12.787,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"231","ng","2005-05-23 4:00","",11.916,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"232","ng","2005-05-23 5:00","",10.748,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"233","ng","2005-05-23 6:00","",11.916,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,54,29,37,77,NA
"234","ng","2005-05-23 7:00","",19.758,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3072,1088,2048,2560,NA
"235","ng","2005-05-23 8:00","",23.1,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6912,1152,3072,3072,NA
"236","ng","2005-05-23 9:00","",27.764,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11264,2048,3456,1984,NA
"237","ng","2005-05-23 10:00","",25.319,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3456,2816,3968,4608,NA
"238","ng","2005-05-23 11:00","",26.195,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3200,3328,1920,6912,NA
"239","ng","2005-05-23 12:00","",27.567,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11264,3712,3072,6144,NA
"240","ng","2005-05-23 13:00","",32.911,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,15360,4096,2304,8192,NA
"241","ng","2005-05-23 14:00","",30.76,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3456,4352,3072,7680,NA
"242","ng","2005-05-23 15:00","",27.468,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1792,3840,2176,7936,NA
"243","ng","2005-05-23 16:00","",28.456,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1728,2944,1792,6144,NA
"244","ng","2005-05-23 17:00","",25.222,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1344,2048,1536,3200,NA
"245","ng","2005-05-23 18:00","",24.158,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,800,1728,1216,4096,NA
"246","ng","2005-05-23 19:00","",24.545,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,432,576,608,1472,NA
"247","ng","2005-05-23 20:00","",19.758,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"248","ng","2005-05-23 21:00","",18.711,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"249","ng","2005-05-23 22:00","",17.094,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"250","ng","2005-05-23 23:00","",16.141,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"251","ng","2005-06-23 0:00","",15.569,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"252","ng","2005-06-23 1:00","",15.091,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"253","ng","2005-06-23 2:00","",14.23,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"254","ng","2005-06-23 3:00","",14.038,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"255","ng","2005-06-23 4:00","",13.846,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"256","ng","2005-06-23 5:00","",13.173,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"257","ng","2005-06-23 6:00","",13.558,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,136,72,85,160,NA
"258","ng","2005-06-23 7:00","",18.806,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2944,1152,1728,2048,NA
"259","ng","2005-06-23 8:00","",20.138,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3968,1024,1856,2432,NA
"260","ng","2005-06-23 9:00","",28.258,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11264,2176,3200,2432,NA
"261","ng","2005-06-23 10:00","",25.416,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6656,2432,2432,4352,NA
"262","ng","2005-06-23 11:00","",27.37,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,5120,3840,2432,7424,NA
"263","ng","2005-06-23 12:00","",28.159,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,4096,3584,3072,7680,NA
"264","ng","2005-06-23 13:00","",33.326,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18432,4352,2688,8704,NA
"265","ng","2005-06-23 14:00","",30.457,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,4096,2944,2432,5376,NA
"266","ng","2005-06-23 15:00","",29.752,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2560,3584,2432,7424,NA
"267","ng","2005-06-23 16:00","",29.953,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3328,2176,1728,4352,NA
"268","ng","2005-06-23 17:00","",27.173,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1536,1152,1024,2688,NA
"269","ng","2005-06-23 18:00","",24.835,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,704,496,480,1088,NA
"270","ng","2005-06-23 19:00","",22.142,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,128,71,71,152,NA
"271","ng","2005-06-23 20:00","",20.71,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"272","ng","2005-06-23 21:00","",19.853,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"273","ng","2005-06-23 22:00","",19.092,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"274","ng","2005-06-23 23:00","",18.331,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"275","ng","2005-07-23 0:00","",17.379,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"276","ng","2005-07-23 1:00","",16.903,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"277","ng","2005-07-23 2:00","",16.141,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"278","ng","2005-07-23 3:00","",15.473,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"279","ng","2005-07-23 4:00","",14.804,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"280","ng","2005-07-23 5:00","",13.269,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"281","ng","2005-07-23 6:00","",13.269,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,85,46,57,120,NA
"282","ng","2005-07-23 7:00","",25.319,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3072,1088,2176,5632,NA
"283","ng","2005-07-23 8:00","",28.953,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6656,1152,3200,1984,NA
"284","ng","2005-07-23 9:00","",34.268,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10752,2048,3456,4864,NA
"285","ng","2005-07-23 10:00","",30.154,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,8192,2816,3584,6400,NA
"286","ng","2005-07-23 11:00","",29.752,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3200,3328,1920,7168,NA
"287","ng","2005-07-23 12:00","",30.659,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,4864,3712,2560,7680,NA
"288","ng","2005-07-23 13:00","",33.118,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3968,3840,2304,7936,NA
"289","ng","2005-07-23 14:00","",34.268,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,7680,3840,2176,6912,NA
"290","ng","2005-07-23 15:00","",29.152,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1664,3584,2048,6912,NA
"291","ng","2005-07-23 16:00","",35.756,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,11776,3328,1536,6656,NA
"292","ng","2005-07-23 17:00","",28.655,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,896,2560,1408,5376,NA
"293","ng","2005-07-23 18:00","",28.258,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,608,1664,1152,3840,NA
"294","ng","2005-07-23 19:00","",27.961,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,416,608,704,1472,NA
"295","ng","2005-07-23 20:00","",23.966,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"296","ng","2005-07-23 21:00","",23.292,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"297","ng","2005-07-23 22:00","",21.282,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"298","ng","2005-07-23 23:00","",20.424,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"299","ng","2005-08-23 0:00","",19.187,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"300","ng","2005-08-23 1:00","",18.711,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"301","ng","2005-08-23 2:00","",18.331,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"302","ng","2005-08-23 3:00","",17.475,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"303","ng","2005-08-23 4:00","",16.999,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"304","ng","2005-08-23 5:00","",16.713,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"305","ng","2005-08-23 6:00","",16.046,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,168,100,114,256,NA
"306","ng","2005-08-23 7:00","",22.717,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3200,1152,2048,5632,NA
"307","ng","2005-08-23 8:00","",26.781,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6912,1152,2816,1984,NA
"308","ng","2005-08-23 9:00","",30.356,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10752,2048,3200,5120,NA
"309","ng","2005-08-23 10:00","",30.054,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,4096,2816,3456,6400,NA
"310","ng","2005-08-23 11:00","",28.853,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3072,3456,2048,7424,NA
"311","ng","2005-08-23 12:00","",31.37,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2816,3712,2432,4864,NA
"312","ng","2005-08-23 13:00","",35.328,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2944,3840,2048,4864,NA
"313","ng","2005-08-23 14:00","",38.49,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,18432,3840,2304,4352,NA
"314","ng","2005-08-23 15:00","",33.326,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1856,3584,2176,6656,NA
"315","ng","2005-08-23 16:00","",35.864,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6400,3200,1600,7168,NA
"316","ng","2005-08-23 17:00","",32.188,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,992,2560,1472,5888,NA
"317","ng","2005-08-23 18:00","",31.268,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,704,1472,1152,4096,NA
"318","ng","2005-08-23 19:00","",29.352,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,400,320,576,1600,NA
"319","ng","2005-08-23 20:00","",24.931,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"320","ng","2005-08-23 21:00","",22.908,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"321","ng","2005-08-23 22:00","",21.187,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"322","ng","2005-08-23 23:00","",20.424,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"323","ng","2005-09-23 0:00","",17.189,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"324","ng","2005-09-23 1:00","",17.855,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"325","ng","2005-09-23 2:00","",17.76,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"326","ng","2005-09-23 3:00","",17.189,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"327","ng","2005-09-23 4:00","",16.046,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"328","ng","2005-09-23 5:00","",13.558,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"329","ng","2005-09-23 6:00","",11.334,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,240,128,160,320,NA
"330","ng","2005-09-23 7:00","",21.664,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3072,1088,1984,3072,NA
"331","ng","2005-09-23 8:00","",26.488,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6912,1216,3072,2816,NA
"332","ng","2005-09-23 9:00","",37.274,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10752,2048,3712,2688,NA
"333","ng","2005-09-23 10:00","",32.394,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,7168,2816,3456,3840,NA
"334","ng","2005-09-23 11:00","",32.291,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3584,3456,2176,4608,NA
"335","ng","2005-09-23 12:00","",33.743,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,5120,3712,2432,4864,NA
"336","ng","2005-09-23 13:00","",35.328,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,20480,3712,2304,4608,NA
"337","ng","2005-09-23 14:00","",36.511,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3456,3968,2304,4096,NA
"338","ng","2005-09-23 15:00","",32.086,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2176,3200,2048,6144,NA
"339","ng","2005-09-23 16:00","",32.188,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1984,1536,1216,3072,NA
"340","ng","2005-09-23 17:00","",30.255,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1088,800,768,1856,NA
"341","ng","2005-09-23 18:00","",30.154,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1024,768,768,1728,NA
"342","ng","2005-09-23 19:00","",26.879,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,248,160,160,288,NA
"343","ng","2005-09-23 20:00","",24.448,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"344","ng","2005-09-23 21:00","",22.046,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"345","ng","2005-09-23 22:00","",20.329,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"346","ng","2005-09-23 23:00","",20.805,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"347","ng","2005-10-23 0:00","",19.662,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"348","ng","2005-10-23 1:00","",18.045,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"349","ng","2005-10-23 2:00","",16.999,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"350","ng","2005-10-23 3:00","",16.618,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"351","ng","2005-10-23 4:00","",15.855,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"352","ng","2005-10-23 5:00","",14.804,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"353","ng","2005-10-23 6:00","",12.883,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,184,98,123,232,NA
"354","ng","2005-10-23 7:00","",22.046,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,2816,992,1856,2688,NA
"355","ng","2005-10-23 8:00","",29.452,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,6400,1152,2688,2432,NA
"356","ng","2005-10-23 9:00","",33.43,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,10752,2048,3584,2560,NA
"357","ng","2005-10-23 10:00","",31.064,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,14336,2816,3200,3840,NA
"358","ng","2005-10-23 11:00","",30.356,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,5120,3200,2048,4608,NA
"359","ng","2005-10-23 12:00","",32.086,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3072,3584,3072,4864,NA
"360","ng","2005-10-23 13:00","",33.535,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,3200,3840,2432,4608,NA
"361","ng","2005-10-23 14:00","",35.115,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,5120,3712,2048,4096,NA
"362","ng","2005-10-23 15:00","",31.983,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1728,3584,1984,6656,NA
"363","ng","2005-10-23 16:00","",35.009,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,7168,3200,1600,6912,NA
"364","ng","2005-10-23 17:00","",31.166,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,960,2560,1472,5888,NA
"365","ng","2005-10-23 18:00","",30.457,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,672,1472,1152,4096,NA
"366","ng","2005-10-23 19:00","",28.953,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,400,320,608,1728,NA
"367","ng","2005-10-23 20:00","",24.062,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,1,0,0,3,NA
"368","ng","2005-10-23 21:00","",23.869,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"369","ng","2005-10-23 22:00","",22.429,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"370","ng","2005-10-23 23:00","",21.091,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"371","ng","2005-11-23 0:00","",17.76,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"372","ng","2005-11-23 1:00","",17.95,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"373","ng","2005-11-23 2:00","",16.999,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"374","ng","2005-11-23 3:00","",15.091,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"375","ng","2005-11-23 4:00","",12.883,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"376","ng","2005-11-23 5:00","",11.916,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,0,0,0,0,NA
"377","ng","2005-11-23 6:00","",12.304,NA,10541606,35.85309,-116.18381,"Mojave","Tecopa","HOBO",2,184,107,123,272,NA
