"","X","researcher","hourdate_HOBO","hour_ELITECH","temp","humidity","pendant_id","lat","long","region","site_code","sensor_pendant","rep","intensity.Ephedra.californica","intensity.triangle","intensity.square","intensity.open"
"173",173,"ng","04/27/23 07:00:00  PM","",26.683,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,336,1280,336,272
"174",174,"ng","04/27/23 08:00:00  PM","",14.23,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,2,0,0
"175",175,"ng","04/27/23 09:00:00  PM","",11.916,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"176",176,"ng","04/27/23 10:00:00  PM","",10.161,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"177",177,"ng","04/27/23 11:00:00  PM","",9.373,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"178",178,"ng","04/28/23 12:00:00  AM","",8.978,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"179",179,"ng","04/28/23 01:00:00  AM","",8.182,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"180",180,"ng","04/28/23 02:00:00  AM","",7.381,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"181",181,"ng","04/28/23 03:00:00  AM","",7.381,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"182",182,"ng","04/28/23 04:00:00  AM","",6.877,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"183",183,"ng","04/28/23 05:00:00  AM","",6.471,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"184",184,"ng","04/28/23 06:00:00  AM","",6.471,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,8,10,1
"185",185,"ng","04/28/23 07:00:00  AM","",9.077,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,128,2560,4608,256
"186",186,"ng","04/28/23 08:00:00  AM","",13.365,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,272,4352,7936,1280
"187",187,"ng","04/28/23 09:00:00  AM","",23.388,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,576,5632,9216,1856
"188",188,"ng","04/28/23 10:00:00  AM","",34.796,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1344,6144,9216,2176
"189",189,"ng","04/28/23 11:00:00  AM","",37.824,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1792,5376,3072,2176
"190",190,"ng","04/28/23 12:00:00  PM","",44.704,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3328,3840,3584,2304
"191",191,"ng","04/28/23 01:00:00  PM","",49.632,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3968,3328,3072,2432
"192",192,"ng","04/28/23 02:00:00  PM","",51.436,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3328,1856,2048,2432
"193",193,"ng","04/28/23 03:00:00  PM","",53.019,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2560,3584,1792,2560
"194",194,"ng","04/28/23 04:00:00  PM","",52.582,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3712,3200,1536,2432
"195",195,"ng","04/28/23 05:00:00  PM","",49.36,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3968,3072,1408,2048
"196",196,"ng","04/28/23 06:00:00  PM","",43.359,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3072,2432,1408,1344
"197",197,"ng","04/28/23 07:00:00  PM","",27.468,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,304,1152,304,208
"198",198,"ng","04/28/23 08:00:00  PM","",16.713,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,1,0,0
"199",199,"ng","04/28/23 09:00:00  PM","",13.173,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"200",200,"ng","04/28/23 10:00:00  PM","",11.528,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"201",201,"ng","04/28/23 11:00:00  PM","",10.651,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"202",202,"ng","04/29/23 12:00:00  AM","",10.063,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"203",203,"ng","04/29/23 01:00:00  AM","",9.768,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"204",204,"ng","04/29/23 02:00:00  AM","",8.978,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"205",205,"ng","04/29/23 03:00:00  AM","",8.879,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"206",206,"ng","04/29/23 04:00:00  AM","",8.581,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"207",207,"ng","04/29/23 05:00:00  AM","",8.481,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"208",208,"ng","04/29/23 06:00:00  AM","",8.182,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,6,24,27,8
"209",209,"ng","04/29/23 07:00:00  AM","",10.748,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,152,2560,4352,336
"210",210,"ng","04/29/23 08:00:00  AM","",15.855,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,304,4864,7680,1408
"211",211,"ng","04/29/23 09:00:00  AM","",25.805,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,672,6656,9216,2048
"212",212,"ng","04/29/23 10:00:00  AM","",36.079,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1536,6656,9216,2304
"213",213,"ng","04/29/23 11:00:00  AM","",39.843,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1984,5120,3328,2176
"214",214,"ng","04/29/23 12:00:00  PM","",45.452,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3200,4352,3968,2304
"215",215,"ng","04/29/23 01:00:00  PM","",47.76,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,3328,3072,2048
"216",216,"ng","04/29/23 02:00:00  PM","",50.042,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3584,3072,2432,2304
"217",217,"ng","04/29/23 03:00:00  PM","",52.006,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4352,3584,2432,2432
"218",218,"ng","04/29/23 04:00:00  PM","",51.014,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4096,3456,2176,2048
"219",219,"ng","04/29/23 05:00:00  PM","",46.21,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3328,2816,1728,1664
"220",220,"ng","04/29/23 06:00:00  PM","",40.645,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2432,2176,1344,896
"221",221,"ng","04/29/23 07:00:00  PM","",27.567,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,400,480,336,200
"222",222,"ng","04/29/23 08:00:00  PM","",16.713,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"223",223,"ng","04/29/23 09:00:00  PM","",13.75,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"224",224,"ng","04/29/23 10:00:00  PM","",12.594,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"225",225,"ng","04/29/23 11:00:00  PM","",11.625,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"226",226,"ng","04/30/23 12:00:00  AM","",11.334,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"227",227,"ng","04/30/23 01:00:00  AM","",9.866,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"228",228,"ng","04/30/23 02:00:00  AM","",9.373,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"229",229,"ng","04/30/23 03:00:00  AM","",8.879,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"230",230,"ng","04/30/23 04:00:00  AM","",8.779,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"231",231,"ng","04/30/23 05:00:00  AM","",8.779,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"232",232,"ng","04/30/23 06:00:00  AM","",8.082,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,6,23,28,9
"233",233,"ng","04/30/23 07:00:00  AM","",10.553,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,160,2432,3584,336
"234",234,"ng","04/30/23 08:00:00  AM","",14.421,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,272,6144,7680,1152
"235",235,"ng","04/30/23 09:00:00  AM","",23.581,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,608,5888,9216,2048
"236",236,"ng","04/30/23 10:00:00  AM","",34.268,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1088,6400,9216,2176
"237",237,"ng","04/30/23 11:00:00  AM","",37.055,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2176,7168,2944,2304
"238",238,"ng","04/30/23 12:00:00  PM","",44.704,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,5888,3968,2304
"239",239,"ng","04/30/23 01:00:00  PM","",47.629,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4352,4608,3840,2304
"240",240,"ng","04/30/23 02:00:00  PM","",50.734,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3968,1920,2304,2432
"241",241,"ng","04/30/23 03:00:00  PM","",50.318,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2304,2944,1792,2304
"242",242,"ng","04/30/23 04:00:00  PM","",46.593,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3328,3456,1664,512
"243",243,"ng","04/30/23 05:00:00  PM","",39.729,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,4096,2048,1152
"244",244,"ng","04/30/23 06:00:00  PM","",37.055,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2944,3584,2176,496
"245",245,"ng","04/30/23 07:00:00  PM","",23.004,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,368,1792,384,512
"246",246,"ng","04/30/23 08:00:00  PM","",15.664,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1,4,1,1
"247",247,"ng","04/30/23 09:00:00  PM","",12.69,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"248",248,"ng","04/30/23 10:00:00  PM","",11.625,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"249",249,"ng","04/30/23 11:00:00  PM","",8.879,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"250",250,"ng","2005-01-23 0:00","",5.45,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"251",251,"ng","2005-01-23 1:00","",3.261,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"252",252,"ng","2005-01-23 2:00","",3.155,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"253",253,"ng","2005-01-23 3:00","",5.037,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"254",254,"ng","2005-01-23 4:00","",3.155,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"255",255,"ng","2005-01-23 5:00","",-0.662,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"256",256,"ng","2005-01-23 6:00","",2.517,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2,4,4,1
"257",257,"ng","2005-01-23 7:00","",5.347,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,240,336,304,176
"258",258,"ng","2005-01-23 8:00","",9.373,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,704,1344,1280,416
"259",259,"ng","2005-01-23 9:00","",11.916,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,800,1216,1152,608
"260",260,"ng","2005-01-23 10:00","",19.282,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2304,4608,4608,1856
"261",261,"ng","2005-01-23 11:00","",22.812,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2048,5888,3840,2432
"262",262,"ng","2005-01-23 12:00","",29.152,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3840,5376,4096,1152
"263",263,"ng","2005-01-23 13:00","",32.086,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4352,4352,3328,2304
"264",264,"ng","2005-01-23 14:00","",33.953,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4864,2688,2176,2432
"265",265,"ng","2005-01-23 15:00","",33.743,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,5120,3200,1728,2432
"266",266,"ng","2005-01-23 16:00","",29.053,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3712,3584,1536,2688
"267",267,"ng","2005-01-23 17:00","",25.513,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,2944,1600,1984
"268",268,"ng","2005-01-23 18:00","",20.615,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3328,2560,1536,256
"269",269,"ng","2005-01-23 19:00","",11.528,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,336,1920,336,480
"270",270,"ng","2005-01-23 20:00","",4.727,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1,4,2,1
"271",271,"ng","2005-01-23 21:00","",4.727,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"272",272,"ng","2005-01-23 22:00","",4.207,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"273",273,"ng","2005-01-23 23:00","",3.578,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"274",274,"ng","2005-02-23 0:00","",1.764,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"275",275,"ng","2005-02-23 1:00","",1.98,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"276",276,"ng","2005-02-23 2:00","",-1.914,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"277",277,"ng","2005-02-23 3:00","",-3.316,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"278",278,"ng","2005-02-23 4:00","",-3.672,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"279",279,"ng","2005-02-23 5:00","",-3.792,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"280",280,"ng","2005-02-23 6:00","",-3.672,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,5,29,35,7
"281",281,"ng","2005-02-23 7:00","",-1.341,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,119,3840,6144,416
"282",282,"ng","2005-02-23 8:00","",4.934,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,304,2560,3840,1344
"283",283,"ng","2005-02-23 9:00","",14.517,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1216,6400,10240,2304
"284",284,"ng","2005-02-23 10:00","",23.292,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2432,8192,11264,2816
"285",285,"ng","2005-02-23 11:00","",23.1,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1536,2816,2688,1280
"286",286,"ng","2005-02-23 12:00","",21.951,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,5120,2688,2432,3712
"287",287,"ng","2005-02-23 13:00","",22.142,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3968,2048,1792,3200
"288",288,"ng","2005-02-23 14:00","",18.996,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4352,2432,1920,3584
"289",289,"ng","2005-02-23 15:00","",22.525,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,11264,4096,3456,2944
"290",290,"ng","2005-02-23 16:00","",21.187,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4352,2304,1856,1024
"291",291,"ng","2005-02-23 17:00","",19.187,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2816,1152,864,800
"292",292,"ng","2005-02-23 18:00","",15.76,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1600,768,480,1728
"293",293,"ng","2005-02-23 19:00","",11.431,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,352,288,208,576
"294",294,"ng","2005-02-23 20:00","",6.674,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,5,4,2,1
"295",295,"ng","2005-02-23 21:00","",3.893,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"296",296,"ng","2005-02-23 22:00","",1.003,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"297",297,"ng","2005-02-23 23:00","",-1.57,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"298",298,"ng","2005-03-23 0:00","",-3.197,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"299",299,"ng","2005-03-23 1:00","",-2.844,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"300",300,"ng","2005-03-23 2:00","",1.764,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"301",301,"ng","2005-03-23 3:00","",-2.727,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"302",302,"ng","2005-03-23 4:00","",-3.672,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"303",303,"ng","2005-03-23 5:00","",-3.792,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"304",304,"ng","2005-03-23 6:00","",-4.272,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,14,26,32,7
"305",305,"ng","2005-03-23 7:00","",-2.261,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,200,1344,2688,336
"306",306,"ng","2005-03-23 8:00","",4.415,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,512,5376,8704,1664
"307",307,"ng","2005-03-23 9:00","",15.282,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2816,6144,9728,2304
"308",308,"ng","2005-03-23 10:00","",24.062,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2560,5376,9216,2560
"309",309,"ng","2005-03-23 11:00","",26.585,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4096,6656,4096,1472
"310",310,"ng","2005-03-23 12:00","",26.781,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,6400,3456,3072,2688
"311",311,"ng","2005-03-23 13:00","",26,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,10240,4864,4096,2688
"312",312,"ng","2005-03-23 14:00","",26.097,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,5376,3200,2560,1984
"313",313,"ng","2005-03-23 15:00","",29.853,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,8704,3840,2944,1472
"314",314,"ng","2005-03-23 16:00","",17.95,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2944,1536,1152,1152
"315",315,"ng","2005-03-23 17:00","",14.325,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1280,672,608,432
"316",316,"ng","2005-03-23 18:00","",11.722,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,464,272,256,144
"317",317,"ng","2005-03-23 19:00","",10.846,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,160,91,90,51
"318",318,"ng","2005-03-23 20:00","",10.455,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"319",319,"ng","2005-03-23 21:00","",7.882,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"320",320,"ng","2005-03-23 22:00","",7.381,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"321",321,"ng","2005-03-23 23:00","",6.775,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"322",322,"ng","2005-04-23 0:00","",3.998,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"323",323,"ng","2005-04-23 1:00","",6.064,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"324",324,"ng","2005-04-23 2:00","",5.45,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"325",325,"ng","2005-04-23 3:00","",5.141,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"326",326,"ng","2005-04-23 4:00","",4.415,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"327",327,"ng","2005-04-23 5:00","",0.674,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"328",328,"ng","2005-04-23 6:00","",1.112,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,18,17,24,7
"329",329,"ng","2005-04-23 7:00","",6.268,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,512,496,672,304
"330",330,"ng","2005-04-23 8:00","",10.161,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2048,3456,10240,2304
"331",331,"ng","2005-04-23 9:00","",15.473,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3456,6656,15872,2688
"332",332,"ng","2005-04-23 10:00","",16.427,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,2432,1856,2432,1216
"333",333,"ng","2005-04-23 11:00","",17.76,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4352,2304,2432,1024
"334",334,"ng","2005-04-23 12:00","",32.6,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,10752,5376,7936,1664
"335",335,"ng","2005-04-23 13:00","",24.255,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,4864,2688,3200,1344
"336",336,"ng","2005-04-23 14:00","",37.055,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,15360,5632,4864,1216
"337",337,"ng","2005-04-23 15:00","",23.1,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3328,1856,2304,960
"338",338,"ng","2005-04-23 16:00","",11.916,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1344,896,1216,1088
"339",339,"ng","2005-04-23 17:00","",18.045,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,3968,2048,2432,672
"340",340,"ng","2005-04-23 18:00","",13.365,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,1280,704,960,1216
"341",341,"ng","2005-04-23 19:00","",10.846,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,496,248,272,92
"342",342,"ng","2005-04-23 20:00","",8.382,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,6,2,3,0
"343",343,"ng","2005-04-23 21:00","",7.983,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"344",344,"ng","2005-04-23 22:00","",6.268,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"345",345,"ng","2005-04-23 23:00","",6.775,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"346",346,"ng","2005-05-23 0:00","",5.244,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"347",347,"ng","2005-05-23 1:00","",1.33,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"348",348,"ng","2005-05-23 2:00","",5.037,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"349",349,"ng","2005-05-23 3:00","",0.784,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"350",350,"ng","2005-05-23 4:00","",2.195,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
"351",351,"ng","2005-05-23 5:00","",3.893,NA,1174236,35.11936,-119.62948,"San Joaquin","Carrizo_4","HOBO",7,0,0,0,0
